k,budget_level,cost_profile,algorithm,arm_regime,n_sims,ecological_richness_mean,ecological_richness_sd,feasible_richness_mean,feasible_richness_sd,experienced_richness_mean,experienced_richness_sd,unexplored_options_mean,unexplored_options_sd,unaffordable_options_mean,unaffordable_options_sd,conversion_feasible_ecological_mean,conversion_feasible_ecological_sd,conversion_experienced_feasible_mean,conversion_experienced_feasible_sd,conversion_experienced_ecological_mean,conversion_experienced_ecological_sd,choice_entropy_mean,choice_entropy_sd,entropy_over_feasible_max_mean,entropy_over_feasible_max_sd,entropy_over_ecological_max_mean,entropy_over_ecological_max_sd,explore_prop_mean,explore_prop_sd,switching_rate_mean,switching_rate_sd,top_arm_concentration_mean,top_arm_concentration_sd,avg_reward_mean,avg_reward_sd,avg_feasible_time_cost_mean,avg_feasible_time_cost_sd,avg_feasible_money_cost_mean,avg_feasible_money_cost_sd,early_discovery_rate_mean,early_discovery_rate_sd,middle_discovery_rate_mean,middle_discovery_rate_sd,late_discovery_rate_mean,late_discovery_rate_sd,novelty_decay_mean,novelty_decay_sd
25,generous,low,egreedy_0.1,fixed,30,25.0,0.0,24.966666666666665,0.17950549357115014,21.166666666666668,3.3374973990834644,3.8333333333333335,3.3374973990834644,0.03333333333333333,0.17950549357115014,0.9986666666666667,0.007180219742846012,0.8478333333333333,0.13358944153221425,0.8466666666666667,0.13349989596333856,0.6463529792591544,0.11541668694962483,0.2008839329949402,0.03584337963617732,0.2008008430351984,0.03585620981646617,0.10583333333333333,0.01668748699541732,0.1899497487437186,0.030933447808345203,0.8948333333333334,0.02154388286472263,0.8971666666666667,0.019692779274535027,0.2604491103027472,0.027252402703498952,0.2615408136272392,0.02827401577314684,0.12933333333333333,0.03453822359196965,0.10466666666666667,0.03887872883152889,0.09666666666666666,0.043230647564995936,0.03266666666666666,0.05943810973515973
25,generous,low,egreedy_0.1,flowing,30,25.0,0.0,24.933333333333334,0.24944382578492943,20.2,3.380335289089925,4.8,3.380335289089925,0.06666666666666667,0.24944382578492943,0.9973333333333333,0.009977753031397186,0.8101666666666667,0.13521748599392946,0.808,0.13521341156359698,0.6035469842315895,0.10594097205656938,0.18766544562154389,0.032951946720730665,0.1875024129755929,0.03291241346997511,0.101,0.016901676445449623,0.18274706867671692,0.03298982111174058,0.9031666666666667,0.017198998678863712,0.8995,0.019889276842895362,0.25497999468365984,0.028953905718921785,0.2562881744304548,0.02977978082244445,0.11466666666666667,0.048698619647332464,0.08600000000000001,0.039715656022950616,0.094,0.039715656022950616,0.020666666666666667,0.07127100080366176
25,generous,low,egreedy_0.5,fixed,30,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7655906104120072,0.037580644981775824,0.23784409590989886,0.011675083795229843,0.23784409590989886,0.011675083795229843,0.125,0.0,0.1814070351758794,0.009476948180780993,0.876,0.008981462390204994,0.8936666666666667,0.016428295373802148,0.25928539961364777,0.02617669933362425,0.2604023867153702,0.028434880392362704,0.476,0.039123735336323226,0.0,0.0,0.0,0.0,0.476,0.039123735336323226
25,generous,low,egreedy_0.5,flowing,30,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7667127316684952,0.04130116214211706,0.23819270247863283,0.012830927438404112,0.23819270247863283,0.012830927438404112,0.125,0.0,0.2134003350083752,0.012013682463679133,0.8755,0.010594810050208554,0.9011666666666667,0.02143530317542121,0.25674443986241274,0.03099216344230679,0.25411099102069945,0.028706740602771706,0.29933333333333334,0.05476819839610899,0.104,0.05499090833947008,0.0,0.0,0.29933333333333334,0.05476819839610899
25,generous,low,thompson,fixed,30,25.0,0.0,24.933333333333334,0.24944382578492943,24.133333333333333,0.8844332774281066,0.8666666666666667,0.8844332774281066,0.06666666666666667,0.24944382578492943,0.9973333333333333,0.009977753031397186,0.9678333333333333,0.0318536875009379,0.9653333333333334,0.03537733109712426,2.82277637751046,0.09419914044206204,0.8776692438099178,0.028647132458009757,0.8769447878984399,0.029264608381070152,0.12066666666666667,0.004422166387140532,0.9073701842546064,0.023842736938110475,0.14166666666666666,0.03631650986657293,0.9098333333333334,0.014170587692666664,0.24587728958679445,0.03146353988940436,0.24065266201873883,0.0319483739383346,0.3626666666666667,0.03043389922803554,0.04666666666666667,0.026997942308422115,0.019333333333333334,0.019652537297311565,0.3433333333333333,0.03543381937578216
25,generous,low,thompson,flowing,30,25.0,0.0,24.966666666666665,0.17950549357115014,23.2,1.469693845669907,1.8,1.469693845669907,0.03333333333333333,0.17950549357115014,0.9986666666666667,0.007180219742846012,0.9292222222222222,0.058154859249429765,0.928,0.05878775382679627,2.698987466586952,0.12840151654848084,0.8388320916555445,0.03963965412585335,0.8384876004645082,0.03989017394100263,0.116,0.0073484692283495336,0.8396984924623115,0.03213331111306165,0.19283333333333333,0.047111274894893494,0.895,0.020776589389663248,0.24967225604758214,0.022087408776603177,0.25208823623227833,0.023360338661994922,0.19866666666666666,0.04759084879353266,0.11533333333333333,0.037481847458321595,0.043333333333333335,0.029702225879927286,0.15533333333333332,0.06586518216950608
25,generous,low,ucb,fixed,30,25.0,0.0,24.966666666666665,0.17950549357115014,24.966666666666665,0.17950549357115014,0.03333333333333333,0.17950549357115014,0.03333333333333333,0.17950549357115014,0.9986666666666667,0.007180219742846012,1.0,0.0,0.9986666666666667,0.007180219742846012,3.206599512316052,0.007482509720924162,0.9966081809388271,0.001302445888186367,0.9961861490718887,0.0023245723438960475,0.12483333333333334,0.0008975274678557515,0.9989949748743718,0.002392438334520228,0.04683333333333333,0.0024094720491334956,0.8926666666666667,0.02519038617321212,0.25072879293981276,0.028390095315273853,0.2533718815531508,0.030452318618867786,0.49933333333333335,0.003590109871423006,0.0,0.0,0.0,0.0,0.49933333333333335,0.003590109871423006
25,generous,low,ucb,flowing,30,25.0,0.0,24.933333333333334,0.24944382578492943,24.933333333333334,0.24944382578492943,0.06666666666666667,0.24944382578492943,0.06666666666666667,0.24944382578492943,0.9973333333333333,0.009977753031397186,1.0,0.0,0.9973333333333333,0.009977753031397186,3.2068414688655076,0.010281697799299026,0.9971047179437935,0.0009989281294751592,0.9962613171002999,0.003194189014644589,0.12466666666666666,0.0012472191289246482,0.873534338358459,0.05379597201251674,0.04633333333333333,0.002560381915956204,0.9006666666666667,0.016819301082057158,0.24901725674900324,0.030790553912997735,0.25126764035399185,0.032560848796948816,0.29,0.06444636012478387,0.10933333333333334,0.07075466219424853,0.0026666666666666666,0.014360439485692012,0.28733333333333333,0.07108367526295252
25,moderate,high,egreedy_0.1,fixed,30,25.0,0.0,13.233333333333333,1.9093337988826249,13.233333333333333,1.9093337988826249,11.766666666666667,1.9093337988826249,11.766666666666667,1.9093337988826249,0.5293333333333333,0.076373351955305,1.0,0.0,0.5293333333333333,0.076373351955305,0.3982712369758366,0.06885632625371634,0.15415787120882704,0.020891767989364415,0.12372991648167855,0.02139142048343406,0.06616666666666667,0.009546668994413124,0.11825795644891123,0.018655485148845363,0.935,0.013784048752090192,0.9033333333333333,0.021807236311728175,0.3453302341816703,0.03195915169082672,0.34969812681240803,0.03076548519270071,0.12133333333333333,0.03649048582241069,0.07533333333333334,0.03639902318591653,0.011333333333333334,0.02765662468358872,0.11,0.056273143387113776
25,moderate,high,egreedy_0.1,flowing,30,25.0,0.0,13.933333333333334,2.731706833139717,13.833333333333334,2.7213150415847767,11.166666666666666,2.7213150415847767,11.066666666666666,2.731706833139717,0.5573333333333333,0.1092682733255887,0.9932692307692308,0.025937785905365624,0.5533333333333333,0.10885260166339109,0.4122616420188193,0.0776426706030337,0.15671348424532158,0.020396992880893784,0.12807628018260062,0.024121051829084725,0.06916666666666667,0.013606575207923886,0.12328308207705192,0.02402035748106312,0.9331666666666667,0.013069259946743532,0.9006666666666667,0.02386536309289167,0.3632379313928043,0.029950877143613743,0.36229853540426643,0.03432082736410469,0.108,0.032083225108042575,0.08666666666666667,0.03476907949441413,0.019333333333333334,0.028511206373790794,0.08866666666666667,0.046096517101500076
25,moderate,high,egreedy_0.5,fixed,30,25.0,0.0,12.7,2.4378952670968728,12.7,2.4378952670968728,12.3,2.4378952670968728,12.3,2.4378952670968728,0.508,0.09751581068387492,1.0,0.0,0.508,0.09751581068387492,0.3815402792280237,0.08160588679198758,0.14981883433968476,0.02270150507439561,0.11853215221300006,0.025352294164789346,0.0635,0.012189476335484365,0.08894472361809046,0.02255342964587712,0.938,0.014410644214144827,0.9001666666666667,0.018950960104672506,0.34088667720886817,0.034165516423264215,0.3405728988914365,0.037925327601584465,0.254,0.04875790534193746,0.0,0.0,0.0,0.0,0.254,0.04875790534193746
25,moderate,high,egreedy_0.5,flowing,30,25.0,0.0,13.366666666666667,2.2283526551144357,13.366666666666667,2.2283526551144357,11.633333333333333,2.2283526551144357,11.633333333333333,2.2283526551144357,0.5346666666666666,0.08913410620457743,1.0,0.0,0.5346666666666666,0.08913410620457743,0.42250930180844654,0.09523291076731809,0.16234798938110953,0.028407918246645215,0.13125989469498922,0.02958576718976647,0.06683333333333333,0.011141763275572179,0.1135678391959799,0.021461463823178515,0.9301666666666667,0.017957511582126887,0.9025,0.022867371223353743,0.3580456956271554,0.030091749826061144,0.3567563801552209,0.030773475053156484,0.16666666666666666,0.03590109871423003,0.064,0.04079215610874228,0.0,0.0,0.16666666666666666,0.03590109871423003
25,moderate,high,thompson,fixed,30,25.0,0.0,12.533333333333333,2.6297443897754693,12.4,2.615339366124404,12.6,2.615339366124404,12.466666666666667,2.6297443897754693,0.5013333333333333,0.10518977559101877,0.9893355119825709,0.028156015564158816,0.496,0.10461357464497617,2.123842683993982,0.2346889443825828,0.8466155542744145,0.038425000817275165,0.6598088275371556,0.07291021994990823,0.062,0.013076696830622021,0.7800670016750418,0.0561478934028367,0.2608333333333333,0.0618477072241881,0.9008333333333334,0.020537905335149348,0.34450693729054094,0.040327085222897935,0.34511551458291795,0.038682802076933705,0.21,0.04725815626252608,0.013333333333333334,0.017384539747207065,0.0026666666666666666,0.00679869268479038,0.20733333333333334,0.047464606696873496
25,moderate,high,thompson,flowing,30,25.0,0.0,13.533333333333333,1.9275776393067947,13.233333333333333,1.8199511592958264,11.766666666666667,1.8199511592958264,11.466666666666667,1.9275776393067947,0.5413333333333333,0.07710310557227179,0.9791643868114457,0.036574522318756984,0.5293333333333333,0.07279804637183307,2.1356609539352593,0.2549431750166805,0.8224277378870594,0.08486228951065353,0.6634803795274413,0.07920255048270441,0.06616666666666667,0.009099755796479134,0.7108877721943049,0.08997391975040431,0.28583333333333333,0.11371076857047836,0.8981666666666667,0.024099907791432642,0.350969734010864,0.025172587282854965,0.35075364333541664,0.029970804388061816,0.12133333333333333,0.034227993741315826,0.06733333333333333,0.03482655436429061,0.012,0.016812693617224657,0.10933333333333334,0.0360493488922554
25,moderate,high,ucb,fixed,30,25.0,0.0,12.866666666666667,2.334285520001546,12.866666666666667,2.334285520001546,12.133333333333333,2.334285520001546,12.133333333333333,2.334285520001546,0.5146666666666667,0.09337142080006185,1.0,0.0,0.5146666666666667,0.09337142080006185,2.5238526212561325,0.18739886538174003,0.9946862418930665,0.0019787510676083655,0.7840789016331419,0.058218730879254485,0.06433333333333334,0.01167142760000773,0.9979899497487437,0.0033332912465883413,0.09816666666666667,0.019256312096441405,0.9051666666666667,0.02079596648925513,0.3481628830555984,0.030799664188056516,0.35283156518361863,0.0305228607176331,0.25733333333333336,0.04668571040003092,0.0,0.0,0.0,0.0,0.25733333333333336,0.04668571040003092
25,moderate,high,ucb,flowing,30,25.0,0.0,12.933333333333334,2.8511206373790796,12.933333333333334,2.8511206373790796,12.066666666666666,2.8511206373790796,12.066666666666666,2.8511206373790796,0.5173333333333333,0.11404482549516318,1.0,0.0,0.5173333333333333,0.11404482549516318,2.5210086192741334,0.22997401793131808,0.994696237507255,0.002114119626012331,0.7831953627404555,0.07144544569088326,0.06466666666666666,0.014255603186895397,0.8323283082077052,0.06033616164121476,0.10166666666666667,0.026562295750848713,0.9001666666666667,0.018640606809388543,0.347061757601467,0.022783090353745702,0.34877920070840324,0.03171624828051564,0.15866666666666668,0.04499876541516321,0.044,0.028472208672083495,0.0013333333333333333,0.007180219742846006,0.15733333333333333,0.04493946545694058
25,moderate,low,egreedy_0.1,fixed,30,25.0,0.0,23.9,1.1930353445448854,19.8,3.113411847689498,5.2,3.113411847689498,1.1,1.1930353445448854,0.956,0.04772141378179541,0.8312891649413389,0.14046946430162588,0.792,0.12453647390757991,0.6075369222217486,0.11112565819231128,0.19154556598366643,0.03493832032736074,0.18874195690559908,0.03452312678040676,0.099,0.015567059238447489,0.17772194304857622,0.02784250152213424,0.9008333333333334,0.0215284050087837,0.902,0.020880613017821112,0.2268215745446262,0.0238579101580682,0.22740829800185094,0.027515005761483295,0.11533333333333334,0.04944581770876976,0.09,0.04024922359499621,0.09933333333333334,0.04426686746942408,0.016,0.07718376340483363
25,moderate,low,egreedy_0.1,flowing,30,25.0,0.0,23.6,1.171893055416463,20.333333333333332,2.7848798098940564,4.666666666666667,2.7848798098940564,1.4,1.171893055416463,0.944,0.04687572221665851,0.8629229249011857,0.11825831107722669,0.8133333333333334,0.11139519239576225,0.6152464080141428,0.09288552897969832,0.1946729710687576,0.028949239200882874,0.19113704333075182,0.028856512035067894,0.10166666666666667,0.01392439904947028,0.18358458961474036,0.024948566515123442,0.9008333333333334,0.015603596451530729,0.8996666666666667,0.023414145771781265,0.2251805972070959,0.02801360840357322,0.22855308775412994,0.03149764118047794,0.11933333333333333,0.04516143881183986,0.11066666666666668,0.031297852251481344,0.084,0.039123735336323226,0.035333333333333335,0.07441923287848526
25,moderate,low,egreedy_0.5,fixed,30,25.0,0.0,23.633333333333333,1.015983376941878,23.633333333333333,1.015983376941878,1.3666666666666667,1.015983376941878,1.3666666666666667,1.015983376941878,0.9453333333333334,0.04063933507767511,1.0,0.0,0.9453333333333334,0.04063933507767511,0.7245457975411097,0.04549514134779027,0.22907911203009165,0.012717861621389975,0.2250928078503236,0.014133860336054778,0.11816666666666667,0.0050799168847093885,0.16850921273031827,0.01431548450199095,0.8825000000000001,0.010062305898749062,0.9078333333333334,0.021279228265037142,0.2296655289992858,0.02700673589081973,0.22786745604376404,0.024840868218849725,0.4633333333333333,0.03309917756615042,0.0,0.0,0.0,0.0,0.4633333333333333,0.03309917756615042
25,moderate,low,egreedy_0.5,flowing,30,25.0,0.0,23.5,1.0878112581387147,23.5,1.0878112581387147,1.5,1.0878112581387147,1.5,1.0878112581387147,0.94,0.04351245032554858,1.0,0.0,0.94,0.04351245032554858,0.7109908795292654,0.0365863142644173,0.22518895750783152,0.008916806732695657,0.2208817358023985,0.011366177589629559,0.1175,0.005439056290693573,0.20016750418760468,0.010705863438040062,0.8855,0.006500000000000006,0.9018333333333334,0.018950960104672513,0.22586759755721264,0.028829681572796376,0.22611945173120765,0.027542208460219188,0.2673333333333333,0.04802314256920535,0.1,0.05561774297230456,0.0033333333333333335,0.01043498389499902,0.264,0.05043808085167397
25,moderate,low,thompson,fixed,30,25.0,0.0,23.733333333333334,0.8919392106839767,23.266666666666666,1.18133634311129,1.7333333333333334,1.18133634311129,1.2666666666666666,0.8919392106839767,0.9493333333333334,0.03567756842735906,0.9801711525189786,0.02842977679954711,0.9306666666666666,0.04725345372445159,2.7868594685518575,0.12302272920227622,0.8800384490246802,0.033527626965481165,0.8657865727597515,0.03821915969912056,0.11633333333333333,0.005906681715556449,0.8857621440536013,0.028952554930401976,0.16116666666666668,0.04793543110847711,0.8975,0.020320351046836455,0.22748428413429272,0.021675256979957026,0.22507507440706284,0.024390112756027562,0.3526666666666667,0.0366909010821787,0.04666666666666667,0.020221001184137468,0.010666666666666666,0.01339983416149452,0.342,0.04541659021400293
25,moderate,low,thompson,flowing,30,25.0,0.0,23.4,1.171893055416463,22.0,1.6532795690182993,3.0,1.6532795690182993,1.6,1.171893055416463,0.9359999999999999,0.04687572221665852,0.9402575443879791,0.05306539315890299,0.88,0.06613118276073196,2.613984882556635,0.16328741927102405,0.82937558847489,0.04914690427322681,0.8120800629715709,0.05072808898358482,0.11,0.008266397845091495,0.823785594639866,0.05021662681726418,0.2025,0.06248666524414096,0.9023333333333333,0.017922673411693436,0.22891780293892033,0.023166119548473914,0.2298425324841641,0.023418203537339925,0.19266666666666668,0.04081938537291102,0.116,0.04239496825489239,0.035333333333333335,0.02171532996653644,0.15733333333333333,0.05234076380370806
25,moderate,low,ucb,fixed,30,25.0,0.0,23.233333333333334,1.054619467970425,23.233333333333334,1.054619467970425,1.7666666666666666,1.054619467970425,1.7666666666666666,1.054619467970425,0.9293333333333333,0.04218477871881699,1.0,0.0,0.9293333333333333,0.04218477871881699,3.134317258777882,0.04555567569457391,0.9967431759619105,0.0010639837827503872,0.9737304044359086,0.014152666388253493,0.11616666666666667,0.005273097339852124,0.9991624790619765,0.0022783032677948915,0.050666666666666665,0.00402768199119819,0.9011666666666667,0.023405246325462085,0.22959134301085982,0.025567893728230737,0.23204975496753952,0.028614607391809883,0.4646666666666667,0.021092389359408496,0.0,0.0,0.0,0.0,0.4646666666666667,0.021092389359408496
25,moderate,low,ucb,flowing,30,25.0,0.0,23.4,1.2806248474865698,23.4,1.2806248474865698,1.6,1.2806248474865698,1.6,1.2806248474865698,0.936,0.05122499389946278,1.0,0.0,0.936,0.05122499389946278,3.1417154233760836,0.056250794195881124,0.9969824270535271,0.001262277490655191,0.9760287734941511,0.017475291765311988,0.117,0.006403124237432847,0.8921273031825796,0.051110465781021235,0.049166666666666664,0.004099457958749615,0.9068333333333334,0.020185941202287852,0.22691756868705262,0.023272198396133474,0.23250911074337832,0.024986576628877346,0.302,0.058503561145170184,0.07466666666666667,0.048698619647332464,0.0,0.0,0.302,0.058503561145170184
25,tight,high,egreedy_0.1,fixed,30,25.0,0.0,4.666666666666667,1.776388345929897,4.666666666666667,1.776388345929897,20.333333333333332,1.776388345929897,20.333333333333332,1.776388345929897,0.18666666666666668,0.07105553383719589,1.0,0.0,0.18666666666666668,0.07105553383719589,0.1185142004923984,0.059510370435701565,0.07469483810933018,0.023095164701794707,0.03681850650366454,0.018487936060142447,0.023333333333333334,0.008881941729649486,0.03500837520938024,0.018734278200390485,0.981,0.009695359714832666,0.9013333333333333,0.020813991020998894,0.22872430818726958,0.04199434452118934,0.21957424266217637,0.04281913095972356,0.074,0.02009975124224178,0.006,0.014742229591663988,0.0,0.0,0.074,0.02009975124224178
25,tight,high,egreedy_0.1,flowing,30,25.0,0.0,4.633333333333334,1.8526257642120338,4.633333333333334,1.8526257642120338,20.366666666666667,1.8526257642120338,20.366666666666667,1.8526257642120338,0.18533333333333335,0.07410503056848135,1.0,0.0,0.18533333333333335,0.07410503056848135,0.21528174887336646,0.16681969090580487,0.17769728506063281,0.20494296460941067,0.06688103567405597,0.051825450866106466,0.02316666666666667,0.009263128821060168,0.036013400335008376,0.018122219146287796,0.9378333333333333,0.09546974506209922,0.9011666666666667,0.013764890926637324,0.22415139062010045,0.048999961854383184,0.22768665098678595,0.04146319888969724,0.054,0.023180451534284947,0.018,0.015790292376436015,0.0,0.0,0.054,0.023180451534284947
25,tight,high,egreedy_0.5,fixed,30,25.0,0.0,4.533333333333333,2.0612833111653743,4.533333333333333,2.0612833111653743,20.466666666666665,2.0612833111653743,20.466666666666665,2.0612833111653743,0.18133333333333335,0.08245133244661497,1.0,0.0,0.18133333333333335,0.08245133244661497,0.1314140131350297,0.07550448051995316,0.08435078777003183,0.038326425276381464,0.040826058625734823,0.023456785731411293,0.02266666666666667,0.010306416555826871,0.02847571189279732,0.018040753122728657,0.9778333333333333,0.013334374959313087,0.9033333333333333,0.019972202905260333,0.21802796595222795,0.03945833990792333,0.21546625618666548,0.035292872458655276,0.09066666666666667,0.041225666223307485,0.0,0.0,0.0,0.0,0.09066666666666667,0.041225666223307485
25,tight,high,egreedy_0.5,flowing,30,25.0,0.0,4.933333333333334,1.9821424996424675,4.933333333333334,1.9821424996424675,20.066666666666666,1.9821424996424675,20.066666666666666,1.9821424996424675,0.19733333333333333,0.0792856999856987,1.0,0.0,0.19733333333333333,0.0792856999856987,0.19239645000510405,0.13229306810507957,0.14823366625812426,0.17700230021084767,0.059771317836711475,0.041099152406879946,0.024666666666666667,0.009910712498212338,0.03819095477386935,0.018238737137442142,0.955,0.06168468205316453,0.8906666666666667,0.023513589451397886,0.22305097257086834,0.041555884198050154,0.21966109862319344,0.0377554956129964,0.06466666666666666,0.03413046862978721,0.016,0.015832456116050556,0.0,0.0,0.06466666666666666,0.03413046862978721
25,tight,high,thompson,fixed,30,25.0,0.0,4.4,1.9252705437591535,4.4,1.9252705437591535,20.6,1.9252705437591535,20.6,1.9252705437591535,0.17600000000000002,0.07701082175036615,1.0,0.0,0.17600000000000002,0.07701082175036615,1.036826282618321,0.5791102455910849,0.6535371622694306,0.32967514721842867,0.3221081952301701,0.17991071327356875,0.022000000000000002,0.009626352718795769,0.4760469011725293,0.2549178206092088,0.5633333333333334,0.2538842693477133,0.902,0.018867962264113223,0.2288546229025627,0.03631997902560186,0.23080546128318605,0.041713986672987695,0.08533333333333333,0.035377331097124265,0.0,0.0,0.0,0.0,0.08533333333333333,0.035377331097124265
25,tight,high,thompson,flowing,30,25.0,0.0,5.133333333333334,1.9447936194419762,5.133333333333334,1.9447936194419762,19.866666666666667,1.9447936194419762,19.866666666666667,1.9447936194419762,0.20533333333333334,0.07779174477767906,1.0,0.0,0.20533333333333334,0.07779174477767906,1.1618994085209293,0.50183009553017,0.7074144989695311,0.24156722964196792,0.36096434647910164,0.155902284783141,0.025666666666666667,0.009723968097209882,0.4487437185929648,0.20003598070327197,0.5338333333333334,0.22045665988780855,0.907,0.019390719429665318,0.2202536344027909,0.03458706957429143,0.2327664850979129,0.034132458674053956,0.058,0.031559467676119,0.021333333333333333,0.021868292622475635,0.002,0.006,0.056,0.03115552385479446
25,tight,high,ucb,fixed,30,25.0,0.0,5.466666666666667,2.045048220023729,5.466666666666667,2.045048220023729,19.533333333333335,2.045048220023729,19.533333333333335,2.045048220023729,0.21866666666666668,0.08180192880094916,1.0,0.0,0.21866666666666668,0.08180192880094916,1.6159342627325337,0.3743836340040569,0.9915498680488951,0.005018949388391377,0.5020182046937767,0.11630881536705018,0.027333333333333334,0.010225241100118646,0.9304857621440537,0.09589157567386858,0.25166666666666665,0.09405967373014974,0.8968333333333334,0.022229235004580995,0.22459235283215934,0.036658330042014235,0.22833409604225147,0.042049360947140846,0.10933333333333334,0.04090096440047458,0.0,0.0,0.0,0.0,0.10933333333333334,0.04090096440047458
25,tight,high,ucb,flowing,30,25.0,0.0,4.966666666666667,2.0893911925619757,4.966666666666667,2.0893911925619757,20.033333333333335,2.0893911925619757,20.033333333333335,2.0893911925619757,0.19866666666666666,0.08357564770247904,1.0,0.0,0.19866666666666666,0.08357564770247904,1.4736947259510578,0.5050799134833641,0.9540630164650089,0.1776864582042801,0.4578290080548228,0.15691189749578022,0.024833333333333332,0.01044695596280988,0.590284757118928,0.2611381152056129,0.31183333333333335,0.1751450985770243,0.8986666666666667,0.02061283311165376,0.23019068704134715,0.04519887838866554,0.2433936300612448,0.04618308210446333,0.06933333333333333,0.02768071932270226,0.014666666666666666,0.016275407487644937,0.0,0.0,0.06933333333333333,0.02768071932270226
25,tight,low,egreedy_0.1,fixed,30,25.0,0.0,17.1,1.972308292331602,16.866666666666667,1.892675942210452,8.133333333333333,1.892675942210452,7.9,1.972308292331602,0.684,0.07889233169326407,0.9873778400248988,0.03381932936766325,0.6746666666666666,0.07570703768841808,0.5037627809850196,0.06555787257616601,0.17730659805391094,0.016704371863627058,0.1565027072784476,0.020366698233489737,0.08433333333333333,0.00946337971105226,0.1494137353433836,0.01811525069962583,0.919,0.011284207253207168,0.8983333333333333,0.01881193474602996,0.17286228662083342,0.01382624097823442,0.17699502047878074,0.018265174277740128,0.12466666666666668,0.03712441544620228,0.09133333333333334,0.041851589641918686,0.03266666666666667,0.042734321361432924,0.092,0.061013659672786935
25,tight,low,egreedy_0.1,flowing,30,25.0,0.0,17.566666666666666,1.8562207723101138,16.033333333333335,2.3019315560826064,8.966666666666667,2.3019315560826064,7.433333333333334,1.8562207723101138,0.7026666666666667,0.07424883089240455,0.9182606843907154,0.1266779918629633,0.6413333333333333,0.09207726224330426,0.4972875523855459,0.08995514910830373,0.173876598281403,0.030863809038510635,0.15449106440939137,0.027946138342254016,0.08016666666666666,0.011509657780413032,0.1443886097152429,0.02115863674993384,0.9178333333333334,0.01969277927453501,0.8953333333333333,0.016878651868229566,0.17514439752865466,0.02387533632251011,0.1719527490016317,0.02349805600262023,0.114,0.04004996878900157,0.094,0.046518813398452034,0.034666666666666665,0.034998412662417835,0.07933333333333334,0.06821208755703705
25,tight,low,egreedy_0.5,fixed,30,25.0,0.0,16.7,2.2825424421026654,16.7,2.2825424421026654,8.3,2.2825424421026654,8.3,2.2825424421026654,0.668,0.09130169768410662,1.0,0.0,0.668,0.09130169768410662,0.5089818787191567,0.0800429060626922,0.18053832546753562,0.02062972339594263,0.15812411115299774,0.024866726900212004,0.0835,0.011412712210513327,0.11909547738693467,0.018719295569874526,0.9175,0.013889444433333778,0.8961666666666667,0.02315467315443882,0.17749782567164327,0.020785972180895312,0.17355719487413723,0.021570034767087687,0.334,0.04565084884205331,0.0,0.0,0.0,0.0,0.334,0.04565084884205331
25,tight,low,egreedy_0.5,flowing,30,25.0,0.0,16.933333333333334,2.5289435651187544,16.933333333333334,2.5289435651187544,8.066666666666666,2.5289435651187544,8.066666666666666,2.5289435651187544,0.6773333333333333,0.10115774260475018,1.0,0.0,0.6773333333333333,0.10115774260475018,0.5164490311579473,0.08999531296093616,0.18223192927577833,0.023733555437197986,0.16044391248894904,0.027958615944627528,0.08466666666666667,0.012644717825593772,0.14120603015075378,0.022746673965339248,0.916,0.016401219466856725,0.8883333333333333,0.02149935399546282,0.17774830277122794,0.023210301584648284,0.18242021557785312,0.020668179199397587,0.19333333333333333,0.057811955703143465,0.08333333333333333,0.0541807673954103,0.0,0.0,0.19333333333333333,0.057811955703143465
25,tight,low,thompson,fixed,30,25.0,0.0,17.4,2.739829678404602,17.3,2.794637722496424,7.7,2.794637722496424,7.6,2.739829678404602,0.696,0.10959318713618409,0.9939814814814815,0.02423822243094153,0.6920000000000001,0.11178550889985696,2.455852410489142,0.2142675140009675,0.8639118071688938,0.04022354830734942,0.7629534483796679,0.06656594589502093,0.08650000000000001,0.01397318861248212,0.8371859296482412,0.04444893344220298,0.2075,0.06182973933849848,0.8988333333333334,0.024450062485718845,0.17544942946568878,0.021423661052173866,0.16704485537260302,0.019614466672207884,0.2833333333333333,0.056588180941096015,0.024,0.019595917942265423,0.006,0.010519822558706333,0.2773333333333333,0.05904423953462541
25,tight,low,thompson,flowing,30,25.0,0.0,16.433333333333334,2.2903177848402514,15.933333333333334,2.0645150089602695,9.066666666666666,2.0645150089602695,8.566666666666666,2.2903177848402514,0.6573333333333333,0.09161271139361006,0.9712513909379235,0.038176699489849794,0.6373333333333333,0.08258060035841078,2.31323957636426,0.1974573952464759,0.8283221701025433,0.04963042189538773,0.7186482804004959,0.06134358887689025,0.07966666666666666,0.010322575044801347,0.7725293132328308,0.048302817533254265,0.23766666666666666,0.06396266271991984,0.8961666666666667,0.02301026341053537,0.1692143707410256,0.016890798864627396,0.1709002010923358,0.019898616458480577,0.14733333333333334,0.05098583681333038,0.07733333333333334,0.03785351884420904,0.020666666666666667,0.019652537297311565,0.12666666666666668,0.06268084945889685
